datetime,pm25
2010-08-04,113.70833333333333
2010-08-05,21.0
2010-08-06,22.0
2010-08-07,79.16666666666667
2010-08-08,100.16666666666667
2010-08-09,242.95833333333334
2010-08-10,141.75
2010-08-11,112.04166666666667
2010-08-12,93.04166666666667
2010-08-13,134.375
2010-08-14,144.0
2010-08-15,144.0
2010-08-16,118.20833333333333
2010-08-17,147.0
2010-08-18,229.875
2010-08-19,113.95833333333333
2010-08-20,113.0
2010-08-21,37.166666666666664
2010-08-22,23.625
2010-08-23,85.08333333333333
2010-08-24,127.16666666666667
2010-08-25,90.16666666666667
2010-08-26,60.166666666666664
2010-08-27,39.875
2010-08-28,51.333333333333336
2010-08-29,113.58333333333333
2010-08-30,110.0
2010-08-31,88.08333333333333
2010-09-01,69.66666666666667
2010-09-02,103.375
2010-09-03,106.79166666666667
2010-09-04,91.79166666666667
2010-09-05,119.5
2010-09-06,158.0
2010-09-07,129.45833333333334
2010-09-08,97.04166666666667
2010-09-09,162.25
2010-09-10,99.70833333333333
2010-09-11,37.791666666666664
2010-09-12,124.125
2010-09-13,159.375
2010-09-14,200.45833333333334
2010-09-15,301.75
2010-09-16,191.91666666666666
2010-09-17,41.25
2010-09-18,23.625
2010-09-19,68.5
2010-09-20,90.41666666666667
2010-09-21,4.833333333333333
2010-09-22,4.0
2010-09-23,4.0
2010-09-24,4.0
2010-09-25,4.0
2010-09-26,4.0
2010-09-27,19.375
2010-09-28,45.0
2010-09-29,45.0
2010-09-30,73.58333333333333
2010-10-01,220.875
2010-10-02,28.541666666666668
2010-10-03,9.875
2010-10-04,27.708333333333332
2010-10-05,82.125
2010-10-06,281.2916666666667
2010-10-07,373.9166666666667
2010-10-08,362.5
2010-10-09,363.25
2010-10-10,371.2083333333333
2010-10-11,10.583333333333334
2010-10-12,55.583333333333336
2010-10-13,110.95833333333333
2010-10-14,15.125
2010-10-15,43.166666666666664
2010-10-16,72.58333333333333
2010-10-17,48.125
2010-10-18,66.125
2010-10-19,73.375
2010-10-20,82.41666666666667
2010-10-21,128.375
2010-10-22,168.66666666666666
2010-10-23,220.125
2010-10-24,91.04166666666667
2010-10-25,10.958333333333334
2010-10-26,14.416666666666666
2010-10-27,92.5
2010-10-28,71.91666666666667
2010-10-29,52.333333333333336
2010-10-30,52.75
2010-10-31,72.0
2010-11-01,49.166666666666664
2010-11-02,41.0
2010-11-03,70.20833333333333
2010-11-04,66.5
2010-11-05,105.41666666666667
2010-11-06,280.5833333333333
2010-11-07,50.708333333333336
2010-11-08,13.0
2010-11-09,64.45833333333333
2010-11-10,133.33333333333334
2010-11-11,67.20833333333333
2010-11-12,67.45833333333333
2010-11-13,16.0
2010-11-14,21.708333333333332
2010-11-15,59.416666666666664
2010-11-16,143.04166666666666
2010-11-17,330.875
2010-11-18,385.0833333333333
2010-11-19,366.9583333333333
2010-11-20,295.7083333333333
2010-11-21,119.45833333333333
2010-11-22,76.5
2010-11-23,232.04166666666666
2010-11-24,61.75
2010-11-25,71.875
2010-11-26,112.54166666666667
2010-11-27,27.833333333333332
2010-11-28,187.91666666666666
2010-11-29,181.79166666666666
2010-11-30,225.16666666666666
2010-12-01,258.0833333333333
2010-12-02,72.875
2010-12-03,82.16666666666667
2010-12-04,172.70833333333334
2010-12-05,65.5
2010-12-06,19.958333333333332
2010-12-07,58.333333333333336
2010-12-08,40.375
2010-12-09,198.70833333333334
2010-12-10,95.5
2010-12-11,49.583333333333336
2010-12-12,116.75
2010-12-13,15.666666666666666
2010-12-14,17.125
2010-12-15,22.791666666666668
2010-12-16,55.666666666666664
2010-12-17,121.625
2010-12-18,278.1666666666667
2010-12-19,137.83333333333334
2010-12-20,210.66666666666666
2010-12-21,441.5
2010-12-22,121.79166666666667
2010-12-23,24.083333333333332
2010-12-24,47.75
2010-12-25,56.75
2010-12-26,47.208333333333336
2010-12-27,77.0
2010-12-28,30.541666666666668
2010-12-29,34.291666666666664
2010-12-30,17.708333333333332
2010-12-31,18.75
2011-01-01,22.583333333333332
2011-01-02,37.875
2011-01-03,169.29166666666666
2011-01-04,82.79166666666667
2011-01-05,19.625
2011-01-06,16.083333333333332
2011-01-07,50.916666666666664
2011-01-08,54.541666666666664
2011-01-09,17.0
2011-01-10,41.708333333333336
2011-01-11,24.5
2011-01-12,66.91666666666667
2011-01-13,121.5
2011-01-14,16.916666666666668
2011-01-15,16.875
2011-01-16,39.333333333333336
2011-01-17,33.916666666666664
2011-01-18,20.625
2011-01-19,20.541666666666668
2011-01-20,43.208333333333336
2011-01-21,74.45833333333333
2011-01-22,48.791666666666664
2011-01-23,14.416666666666666
2011-01-24,48.458333333333336
2011-01-25,31.166666666666668
2011-01-26,71.45833333333333
2011-01-27,27.875
2011-01-28,17.0
2011-01-29,12.666666666666666
2011-01-30,21.208333333333332
2011-01-31,29.166666666666668
2011-02-01,37.208333333333336
2011-02-02,52.916666666666664
2011-02-03,110.20833333333333
2011-02-04,120.45833333333333
2011-02-05,120.625
2011-02-06,48.75
2011-02-07,146.41666666666666
2011-02-08,93.29166666666667
2011-02-09,124.66666666666667
2011-02-10,68.16666666666667
2011-02-11,58.041666666666664
2011-02-12,29.375
2011-02-13,72.0
2011-02-14,36.916666666666664
2011-02-15,211.91666666666666
2011-02-16,267.1666666666667
2011-02-17,214.5
2011-02-18,186.45833333333334
2011-02-19,190.25
2011-02-20,359.4166666666667
2011-02-21,492.75
2011-02-22,397.2916666666667
2011-02-23,417.4583333333333
2011-02-24,128.33333333333334
2011-02-25,70.375
2011-02-26,79.70833333333333
2011-02-27,54.375
2011-02-28,19.083333333333332
2011-03-01,23.375
2011-03-02,25.5
2011-03-03,17.125
2011-03-04,60.458333333333336
2011-03-05,96.375
2011-03-06,12.666666666666666
2011-03-07,18.875
2011-03-08,16.291666666666668
2011-03-09,22.75
2011-03-10,47.958333333333336
2011-03-11,101.91666666666667
2011-03-12,280.375
2011-03-13,159.75
2011-03-14,15.041666666666666
2011-03-15,16.041666666666668
2011-03-16,42.041666666666664
2011-03-17,115.45833333333333
2011-03-18,126.0
2011-03-19,126.0
2011-03-20,126.0
2011-03-21,86.45833333333333
2011-03-22,17.958333333333332
2011-03-23,21.0
2011-03-24,10.375
2011-03-25,22.208333333333332
2011-03-26,61.0
2011-03-27,23.666666666666668
2011-03-28,46.75
2011-03-29,80.08333333333333
2011-03-30,98.75
2011-03-31,195.08333333333334
2011-04-01,37.083333333333336
2011-04-02,62.541666666666664
2011-04-03,127.66666666666667
2011-04-04,129.375
2011-04-05,210.75
2011-04-06,155.75
2011-04-07,169.0
2011-04-08,109.54166666666667
2011-04-09,85.66666666666667
2011-04-10,20.166666666666668
2011-04-11,21.458333333333332
2011-04-12,107.83333333333333
2011-04-13,166.79166666666666
2011-04-14,82.70833333333333
2011-04-15,39.708333333333336
2011-04-16,57.708333333333336
2011-04-17,58.541666666666664
2011-04-18,18.125
2011-04-19,77.58333333333333
2011-04-20,146.20833333333334
2011-04-21,88.70833333333333
2011-04-22,51.291666666666664
2011-04-23,34.125
2011-04-24,19.208333333333332
2011-04-25,111.83333333333333
2011-04-26,75.29166666666667
2011-04-27,43.708333333333336
2011-04-28,93.5
2011-04-29,166.70833333333334
2011-04-30,163.29166666666666
2011-05-01,62.75
2011-05-02,23.166666666666668
2011-05-03,22.625
2011-05-04,67.5
2011-05-05,109.29166666666667
2011-05-06,50.416666666666664
2011-05-07,33.416666666666664
2011-05-08,60.791666666666664
2011-05-09,49.791666666666664
2011-05-10,35.666666666666664
2011-05-11,103.33333333333333
2011-05-12,41.541666666666664
2011-05-13,32.458333333333336
2011-05-14,30.791666666666668
2011-05-15,40.041666666666664
2011-05-16,51.875
2011-05-17,155.16666666666666
2011-05-18,173.45833333333334
2011-05-19,13.583333333333334
2011-05-20,33.0
2011-05-21,42.375
2011-05-22,66.58333333333333
2011-05-23,102.83333333333333
2011-05-24,70.25
2011-05-25,61.458333333333336
2011-05-26,108.20833333333333
2011-05-27,110.375
2011-05-28,141.08333333333334
2011-05-29,107.66666666666667
2011-05-30,54.25
2011-05-31,12.958333333333334
2011-06-01,18.375
2011-06-02,79.45833333333333
2011-06-03,29.458333333333332
2011-06-04,40.791666666666664
2011-06-05,86.79166666666667
2011-06-06,99.875
2011-06-07,136.25
2011-06-08,26.625
2011-06-09,132.20833333333334
2011-06-10,114.79166666666667
2011-06-11,64.29166666666667
2011-06-12,23.333333333333332
2011-06-13,90.125
2011-06-14,150.54166666666666
2011-06-15,151.375
2011-06-16,114.08333333333333
2011-06-17,102.04166666666667
2011-06-18,185.5
2011-06-19,196.41666666666666
2011-06-20,179.16666666666666
2011-06-21,145.0
2011-06-22,249.66666666666666
2011-06-23,135.79166666666666
2011-06-24,27.041666666666668
2011-06-25,35.416666666666664
2011-06-26,50.916666666666664
2011-06-27,59.958333333333336
2011-06-28,143.0
2011-06-29,235.66666666666666
2011-06-30,142.29166666666666
2011-07-01,136.5
2011-07-02,161.70833333333334
2011-07-03,105.08333333333333
2011-07-04,64.29166666666667
2011-07-05,125.5
2011-07-06,167.79166666666666
2011-07-07,26.916666666666668
2011-07-08,23.083333333333332
2011-07-09,23.0
2011-07-10,87.0
2011-07-11,191.79166666666666
2011-07-12,111.29166666666667
2011-07-13,93.70833333333333
2011-07-14,103.16666666666667
2011-07-15,75.41666666666667
2011-07-16,74.75
2011-07-17,105.0
2011-07-18,105.95833333333333
2011-07-19,97.83333333333333
2011-07-20,44.375
2011-07-21,90.16666666666667
2011-07-22,174.70833333333334
2011-07-23,292.4166666666667
2011-07-24,226.75
2011-07-25,51.666666666666664
2011-07-26,47.958333333333336
2011-07-27,67.45833333333333
2011-07-28,210.0
2011-07-29,130.625
2011-07-30,41.791666666666664
2011-07-31,70.70833333333333
2011-08-01,104.0
2011-08-02,104.0
2011-08-03,81.75
2011-08-04,106.29166666666667
2011-08-05,150.33333333333334
2011-08-06,111.70833333333333
2011-08-07,105.0
2011-08-08,103.04166666666667
2011-08-09,162.91666666666666
2011-08-10,45.666666666666664
2011-08-11,100.41666666666667
2011-08-12,133.33333333333334
2011-08-13,121.125
2011-08-14,105.875
2011-08-15,112.625
2011-08-16,16.875
2011-08-17,50.0
2011-08-18,21.458333333333332
2011-08-19,59.125
2011-08-20,77.45833333333333
2011-08-21,86.41666666666667
2011-08-22,106.5
2011-08-23,128.41666666666666
2011-08-24,100.0
2011-08-25,100.70833333333333
2011-08-26,90.875
2011-08-27,88.45833333333333
2011-08-28,85.70833333333333
2011-08-29,125.70833333333333
2011-08-30,164.54166666666666
2011-08-31,238.79166666666666
2011-09-01,28.875
2011-09-02,55.541666666666664
2011-09-03,89.625
2011-09-04,87.45833333333333
2011-09-05,89.375
2011-09-06,118.33333333333333
2011-09-07,158.41666666666666
2011-09-08,36.666666666666664
2011-09-09,21.5
2011-09-10,21.083333333333332
2011-09-11,44.833333333333336
2011-09-12,122.25
2011-09-13,121.45833333333333
2011-09-14,158.5
2011-09-15,149.16666666666666
2011-09-16,22.708333333333332
2011-09-17,18.916666666666668
2011-09-18,21.458333333333332
2011-09-19,29.375
2011-09-20,36.708333333333336
2011-09-21,40.958333333333336
2011-09-22,53.166666666666664
2011-09-23,119.04166666666667
2011-09-24,146.41666666666666
2011-09-25,265.25
2011-09-26,215.54166666666666
2011-09-27,217.29166666666666
2011-09-28,295.875
2011-09-29,45.416666666666664
2011-09-30,26.791666666666668
2011-10-01,39.708333333333336
2011-10-02,25.5
2011-10-03,25.791666666666668
2011-10-04,14.0
2011-10-05,14.0
2011-10-06,14.0
2011-10-07,64.33333333333333
2011-10-08,197.29166666666666
2011-10-09,356.625
2011-10-10,70.125
2011-10-11,118.45833333333333
2011-10-12,232.41666666666666
2011-10-13,91.625
2011-10-14,12.625
2011-10-15,14.625
2011-10-16,16.208333333333332
2011-10-17,32.875
2011-10-18,93.5
2011-10-19,177.54166666666666
2011-10-20,287.9583333333333
2011-10-21,253.33333333333334
2011-10-22,318.875
2011-10-23,174.41666666666666
2011-10-24,17.708333333333332
2011-10-25,36.083333333333336
2011-10-26,175.20833333333334
2011-10-27,242.5
2011-10-28,177.45833333333334
2011-10-29,232.0
2011-10-30,281.9166666666667
2011-10-31,246.625
2011-11-01,204.45833333333334
2011-11-02,40.916666666666664
2011-11-03,70.29166666666667
2011-11-04,96.58333333333333
2011-11-05,31.833333333333332
2011-11-06,66.25
2011-11-07,58.125
2011-11-08,52.791666666666664
2011-11-09,38.0
2011-11-10,68.04166666666667
2011-11-11,155.95833333333334
2011-11-12,46.666666666666664
2011-11-13,29.791666666666668
2011-11-14,152.25
2011-11-15,203.75
2011-11-16,212.83333333333334
2011-11-17,121.79166666666667
2011-11-18,84.125
2011-11-19,20.125
2011-11-20,62.125
2011-11-21,144.0
2011-11-22,151.625
2011-11-23,23.0
2011-11-24,186.625
2011-11-25,214.66666666666666
2011-11-26,246.79166666666666
2011-11-27,227.125
2011-11-28,125.20833333333333
2011-11-29,67.25
2011-11-30,95.70833333333333
2011-12-01,162.95833333333334
2011-12-02,330.2083333333333
2011-12-03,113.83333333333333
2011-12-04,266.4583333333333
2011-12-05,314.6666666666667
2011-12-06,244.04166666666666
2011-12-07,113.91666666666667
2011-12-08,10.833333333333334
2011-12-09,18.666666666666668
2011-12-10,36.583333333333336
2011-12-11,83.70833333333333
2011-12-12,49.416666666666664
2011-12-13,156.91666666666666
2011-12-14,14.458333333333334
2011-12-15,14.5
2011-12-16,26.416666666666668
2011-12-17,107.58333333333333
2011-12-18,52.125
2011-12-19,62.791666666666664
2011-12-20,84.375
2011-12-21,20.833333333333332
2011-12-22,30.416666666666668
2011-12-23,54.625
2011-12-24,43.333333333333336
2011-12-25,85.625
2011-12-26,145.83333333333334
2011-12-27,198.875
2011-12-28,160.5
2011-12-29,61.75
2011-12-30,136.625
2011-12-31,163.66666666666666
2012-01-01,72.25
2012-01-02,63.416666666666664
2012-01-03,14.791666666666666
2012-01-04,33.833333333333336
2012-01-05,117.20833333333333
2012-01-06,113.5
2012-01-07,118.0
2012-01-08,170.45833333333334
2012-01-09,176.75
2012-01-10,231.79166666666666
2012-01-11,55.958333333333336
2012-01-12,153.66666666666666
2012-01-13,60.75
2012-01-14,53.25
2012-01-15,33.0
2012-01-16,33.0
2012-01-17,192.58333333333334
2012-01-18,402.3333333333333
2012-01-19,428.5416666666667
2012-01-20,39.416666666666664
2012-01-21,15.625
2012-01-22,56.541666666666664
2012-01-23,193.79166666666666
2012-01-24,19.458333333333332
2012-01-25,67.45833333333333
2012-01-26,107.125
2012-01-27,72.0
2012-01-28,90.75
2012-01-29,43.291666666666664
2012-01-30,119.625
2012-01-31,71.5
2012-02-01,18.916666666666668
2012-02-02,29.875
2012-02-03,68.95833333333333
2012-02-04,39.583333333333336
2012-02-05,133.54166666666666
2012-02-06,76.0
2012-02-07,11.708333333333334
2012-02-08,15.125
2012-02-09,47.041666666666664
2012-02-10,28.541666666666668
2012-02-11,92.0
2012-02-12,106.33333333333333
2012-02-13,212.125
2012-02-14,100.45833333333333
2012-02-15,108.875
2012-02-16,13.708333333333334
2012-02-17,14.041666666666666
2012-02-18,36.375
2012-02-19,68.20833333333333
2012-02-20,146.25
2012-02-21,119.33333333333333
2012-02-22,162.58333333333334
2012-02-23,26.291666666666668
2012-02-24,92.91666666666667
2012-02-25,24.791666666666668
2012-02-26,62.125
2012-02-27,195.29166666666666
2012-02-28,204.75
2012-02-29,215.95833333333334
2012-03-01,250.95833333333334
2012-03-02,121.375
2012-03-03,93.625
2012-03-04,131.75
2012-03-05,165.41666666666666
2012-03-06,22.041666666666668
2012-03-07,18.541666666666668
2012-03-08,17.583333333333332
2012-03-09,93.08333333333333
2012-03-10,35.708333333333336
2012-03-11,23.75
2012-03-12,73.375
2012-03-13,112.45833333333333
2012-03-14,32.208333333333336
2012-03-15,101.125
2012-03-16,273.9166666666667
2012-03-17,195.66666666666666
2012-03-18,42.25
2012-03-19,101.79166666666667
2012-03-20,135.54166666666666
2012-03-21,284.2916666666667
2012-03-22,157.33333333333334
2012-03-23,30.958333333333332
2012-03-24,19.416666666666668
2012-03-25,44.041666666666664
2012-03-26,160.375
2012-03-27,110.125
2012-03-28,46.25
2012-03-29,46.416666666666664
2012-03-30,16.833333333333332
2012-03-31,26.5
2012-04-01,56.583333333333336
2012-04-02,41.541666666666664
2012-04-03,21.583333333333332
2012-04-04,16.666666666666668
2012-04-05,16.208333333333332
2012-04-06,29.75
2012-04-07,79.91666666666667
2012-04-08,50.0
2012-04-09,123.83333333333333
2012-04-10,61.875
2012-04-11,19.583333333333332
2012-04-12,32.5
2012-04-13,54.25
2012-04-14,60.083333333333336
2012-04-15,73.5
2012-04-16,33.041666666666664
2012-04-17,122.375
2012-04-18,155.5
2012-04-19,115.625
2012-04-20,144.45833333333334
2012-04-21,167.875
2012-04-22,170.125
2012-04-23,249.41666666666666
2012-04-24,91.875
2012-04-25,20.875
2012-04-26,77.54166666666667
2012-04-27,72.25
2012-04-28,116.95833333333333
2012-04-29,176.125
2012-04-30,180.375
2012-05-01,176.08333333333334
2012-05-02,100.625
2012-05-03,70.04166666666667
2012-05-04,116.83333333333333
2012-05-05,96.95833333333333
2012-05-06,105.70833333333333
2012-05-07,87.79166666666667
2012-05-08,83.79166666666667
2012-05-09,113.58333333333333
2012-05-10,181.375
2012-05-11,153.08333333333334
2012-05-12,104.54166666666667
2012-05-13,135.29166666666666
2012-05-14,44.166666666666664
2012-05-15,33.75
2012-05-16,28.291666666666668
2012-05-17,55.958333333333336
2012-05-18,96.83333333333333
2012-05-19,150.29166666666666
2012-05-20,128.0
2012-05-21,138.33333333333334
2012-05-22,92.5
2012-05-23,29.583333333333332
2012-05-24,35.75
2012-05-25,55.083333333333336
2012-05-26,78.66666666666667
2012-05-27,117.125
2012-05-28,127.29166666666667
2012-05-29,67.16666666666667
2012-05-30,15.875
2012-05-31,64.95833333333333
2012-06-01,80.45833333333333
2012-06-02,127.08333333333333
2012-06-03,164.5
2012-06-04,113.08333333333333
2012-06-05,64.91666666666667
2012-06-06,142.66666666666666
2012-06-07,63.25
2012-06-08,75.75
2012-06-09,110.875
2012-06-10,12.25
2012-06-11,29.833333333333332
2012-06-12,20.291666666666668
2012-06-13,70.125
2012-06-14,9.791666666666666
2012-06-15,10.541666666666666
2012-06-16,25.083333333333332
2012-06-17,78.66666666666667
2012-06-18,180.95833333333334
2012-06-19,182.5
2012-06-20,179.20833333333334
2012-06-21,176.20833333333334
2012-06-22,106.04166666666667
2012-06-23,168.08333333333334
2012-06-24,162.45833333333334
2012-06-25,90.29166666666667
2012-06-26,109.16666666666667
2012-06-27,68.29166666666667
2012-06-28,117.08333333333333
2012-06-29,85.125
2012-06-30,69.08333333333333
2012-07-01,136.70833333333334
2012-07-02,34.583333333333336
2012-07-03,36.458333333333336
2012-07-04,86.91666666666667
2012-07-05,95.29166666666667
2012-07-06,125.375
2012-07-07,161.625
2012-07-08,142.79166666666666
2012-07-09,94.66666666666667
2012-07-10,45.583333333333336
2012-07-11,64.16666666666667
2012-07-12,22.75
2012-07-13,25.625
2012-07-14,32.333333333333336
2012-07-15,40.75
2012-07-16,76.45833333333333
2012-07-17,82.95833333333333
2012-07-18,87.20833333333333
2012-07-19,125.20833333333333
2012-07-20,201.875
2012-07-21,162.79166666666666
2012-07-22,15.958333333333334
2012-07-23,31.958333333333332
2012-07-24,69.83333333333333
2012-07-25,82.79166666666667
2012-07-26,56.458333333333336
2012-07-27,82.45833333333333
2012-07-28,111.625
2012-07-29,124.0
2012-07-30,89.41666666666667
2012-07-31,25.083333333333332
2012-08-01,12.958333333333334
2012-08-02,21.083333333333332
2012-08-03,54.791666666666664
2012-08-04,25.458333333333332
2012-08-05,48.708333333333336
2012-08-06,63.666666666666664
2012-08-07,68.41666666666667
2012-08-08,74.91666666666667
2012-08-09,38.333333333333336
2012-08-10,79.04166666666667
2012-08-11,95.29166666666667
2012-08-12,67.0
2012-08-13,43.416666666666664
2012-08-14,55.0
2012-08-15,54.166666666666664
2012-08-16,73.70833333333333
2012-08-17,129.45833333333334
2012-08-18,184.91666666666666
2012-08-19,190.0
2012-08-20,190.0
2012-08-21,103.41666666666667
2012-08-22,20.0
2012-08-23,78.29166666666667
2012-08-24,86.625
2012-08-25,126.16666666666667
2012-08-26,155.91666666666666
2012-08-27,64.625
2012-08-28,87.58333333333333
2012-08-29,107.58333333333333
2012-08-30,236.95833333333334
2012-08-31,185.54166666666666
2012-09-01,157.08333333333334
2012-09-02,29.708333333333332
2012-09-03,9.583333333333334
2012-09-04,14.25
2012-09-05,32.5
2012-09-06,94.70833333333333
2012-09-07,81.54166666666667
2012-09-08,50.958333333333336
2012-09-09,112.20833333333333
2012-09-10,130.45833333333334
2012-09-11,105.29166666666667
2012-09-12,18.291666666666668
2012-09-13,14.666666666666666
2012-09-14,17.458333333333332
2012-09-15,34.958333333333336
2012-09-16,56.208333333333336
2012-09-17,42.208333333333336
2012-09-18,31.541666666666668
2012-09-19,57.208333333333336
2012-09-20,112.70833333333333
2012-09-21,147.79166666666666
2012-09-22,109.66666666666667
2012-09-23,105.33333333333333
2012-09-24,63.125
2012-09-25,61.833333333333336
2012-09-26,27.25
2012-09-27,43.708333333333336
2012-09-28,3.125
2012-09-29,15.0
2012-09-30,15.458333333333334
2012-10-01,53.583333333333336
2012-10-02,155.66666666666666
2012-10-03,62.5
2012-10-04,13.541666666666666
2012-10-05,50.5
2012-10-06,94.04166666666667
2012-10-07,127.95833333333333
2012-10-08,263.25
2012-10-09,106.04166666666667
2012-10-10,19.875
2012-10-11,131.41666666666666
2012-10-12,170.91666666666666
2012-10-13,35.083333333333336
2012-10-14,43.541666666666664
2012-10-15,101.95833333333333
2012-10-16,38.208333333333336
2012-10-17,25.833333333333332
2012-10-18,62.583333333333336
2012-10-19,176.91666666666666
2012-10-20,200.70833333333334
2012-10-21,48.458333333333336
2012-10-22,26.083333333333332
2012-10-23,78.5
2012-10-24,108.66666666666667
2012-10-25,196.29166666666666
